leftori,rightori,same,corrAns,angle,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_txt_1.started,instr_key_1.started,instr_key_1.keys,instr_key_1.rt,image_L_3.started,image_R_3.started,instr_txt_2.started,instr_key_2.started,mini_pause_2.started,mini_pause_2.stopped,image_L.started,image_R.started,response.started,main_instr.started,trial_count.started,response.keys,response.corr,response.rt,mini_pause.started,mini_pause.stopped,end_txt.started,end_key.started,session,participant,date,expName,psychopyVersion,frameRate,
0,45,y,m,45,4,5,69,3,,,,,,,,,,,102.4617150999984,102.4617150999984,102.4617150999984,102.4617150999984,102.4617150999984,m,1,0.5016395000056946,102.98809469999833,103.4953308999975,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,270,y,m,270,4,6,70,13,,,,,,,,,,,103.4953308999975,103.4953308999975,103.4953308999975,103.4953308999975,103.4953308999975,m,1,0.6120596999971895,104.13803429999825,104.64575750000222,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,225,n,n,225,4,7,71,10,,,,,,,,,,,104.64575750000222,104.64575750000222,104.64575750000222,104.64575750000222,104.64575750000222,n,1,0.5585686999984318,105.22141030000057,105.72535819999757,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,225,y,m,225,4,8,72,11,,,,,,,,,,,105.72535819999757,105.72535819999757,105.72535819999757,105.72535819999757,105.72535819999757,m,1,0.5745983000015258,106.32125529999757,106.83227530000295,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,315,n,n,315,4,9,73,14,,,,,,,,,,,106.83227530000295,106.83227530000295,106.83227530000295,106.83227530000295,106.83227530000295,n,1,0.49927849999949103,107.35438630000135,107.86051869999937,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,90,y,m,90,4,10,74,5,,,,,,,,,,,107.86051869999937,107.86051869999937,107.86051869999937,107.86051869999937,107.86051869999937,m,1,0.5752283000038005,108.45427760000166,108.96080480000091,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,180,y,m,180,4,11,75,9,,,,,,,,,,,108.96080480000091,108.96080480000091,108.96080480000091,108.96080480000091,108.96080480000091,m,1,0.8272483000037028,109.80472120000195,110.31048079999891,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,135,n,n,135,4,12,76,6,,,,,,,,,,,110.31048079999891,110.31048079999891,110.31048079999891,110.31048079999891,110.31048079999891,n,1,0.6373559999992722,110.97112280000147,111.47506350000185,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,45,n,n,45,4,13,77,2,,,,,,,,,,,111.47506350000185,111.47506350000185,111.47506350000185,111.47506350000185,111.47506350000185,n,1,0.5370407000009436,112.03760060000059,112.54411760000221,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
0,180,n,n,180,4,14,78,8,,,,,,,,,,,112.54411760000221,112.54411760000221,112.54411760000221,112.54411760000221,112.54411760000221,n,1,0.7316670000000158,113.30435479999869,113.81110269999772,,,001,edu,2022-12-31_01h27.05.156,MentalRot,2022.2.1,59.94082641741135,
